,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
12/30/2014,534.96,537.84,533.61,535.28,26.764,1048631,0,1
12/31/2014,537.74,538.4,530.2,530.66,26.533,1236445,0,1
1/2/2015,532.6,535.8,527.88,529.55,26.4775,1327870,0,1
1/5/2015,527.15,527.9899,517.75,519.46,25.973,2059119,0,1
1/6/2015,520.5,521.21,505.55,506.64,25.332,2731813,0,1
1/7/2015,510.95,511.49,503.65,505.15,25.2575,2345875,0,1
1/8/2015,501.51,507.5,495.02,506.91,25.3455,3662224,0,1
1/9/2015,508.18,508.6,498.65,500.72,25.036,2065403,0,1
1/12/2015,499.24,500.28,490.91,497.06,24.853,2856938,0,1
1/13/2015,502.57,508.6,497.26,501.8,25.09,3050295,0,1
1/14/2015,500.42,508.26,498.16,505.93,25.2965,2639959,0,1
1/15/2015,508.89,509.75,502.01,504.01,25.2005,2556682,0,1
1/16/2015,503.15,510.85,503.09,510.455,25.52275,2482858,0,1
1/20/2015,512.77,515.61,509.37,509.94,25.497,2343612,0,1
1/21/2015,510.84,521.851,509.59,520.39,26.0195,2317789,0,1
1/22/2015,523,538.84,521.91,537.3,26.865,2803401,0,1
1/23/2015,538.03,545.41,535.7508,541.95,27.0975,2298290,0,1
1/26/2015,541.5,541.5,532.07,536.72,26.836,1546563,0,1
1/27/2015,531.4,532.78,520.8612,521.19,26.0595,1957440,0,1
1/28/2015,525,525.69,512.35,512.43,25.6215,1791077,0,1
1/29/2015,512.9,515.19,503.48,513.23,25.6615,3950857,0,1
1/30/2015,519,543.1,518.18,537.55,26.8775,6055445,0,1
2/2/2015,534.32,536.5,521.72,532.2,26.61,3768861,0,1
2/3/2015,529.94,537.45,526.81,533.3,26.665,2353096,0,1
2/4/2015,533.14,536.746,525.03,526.1,26.305,1694832,0,1
2/5/2015,527.93,530.69,525.64,529.83,26.4915,1658751,0,1
2/6/2015,531.01,540.215,528.65,533.875,26.69375,2146922,0,1
2/9/2015,531.06,533.88,527.55,529.28,26.464,1515687,0,1
2/10/2015,532.15,541,529.1725,540.16,27.008,2371468,0,1
2/11/2015,539.73,541.95,536,538,26.9,1915336,0,1
2/12/2015,539.66,548.34,537,546.01,27.3005,2429520,0,1
2/13/2015,547.51,552.54,546.6,551.16,27.558,2369115,0,1
2/17/2015,551.16,553,543.26,545.01,27.2505,1958679,0,1
2/18/2015,543.82,547.55,539.55,542.65,27.1325,1558153,0,1
2/19/2015,542.47,546.86,540.75,546.45,27.3225,1541669,0,1
2/20/2015,547.58,547.58,538.1,541.8,27.09,1911732,0,1
2/23/2015,539,539.3,532,535,26.75,1645276,0,1
2/24/2015,531.55,539.4,531,538.65,26.9325,1421373,0,1
2/25/2015,538.44,549.57,538.01,547.33,27.3665,2041827,0,1
2/26/2015,545.74,560.1299,545.09,559.29,27.9645,2701584,0,1
2/27/2015,558.15,569.42,557.03,562.63,28.1315,3416445,0,1
3/2/2015,567,575.99,563.15,575.02,28.751,2520304,0,1
3/3/2015,576.35,580.85,570.5,578.795,28.93975,2526280,0,1
3/4/2015,576.97,581.63,572.52,578.33,28.9165,1898150,0,1
3/5/2015,579.62,583.2,578.23,581.435,29.07175,1795889,0,1
3/6/2015,582,582.78,572.06,572.9,28.645,1879619,0,1
3/9/2015,570.92,575.45,569.05,574.1,28.705,1174244,0,1
3/10/2015,568.475,569.762,559.82,559.85,27.9925,2004024,0,1
3/11/2015,559.8,564.18,555.41,555.69,27.7845,2026158,0,1
3/12/2015,558.48,561.84,555.53,561.17,28.0585,1780057,0,1
3/13/2015,559.23,564.36,550.33,553,27.65,1771354,0,1
3/16/2015,556.93,563.75,551.32,561.64,28.082,1842754,0,1
3/17/2015,558.29,560.64,554.41,557.61,27.8805,1444560,0,1
3/18/2015,557.73,566.51,553.5,566.16,28.308,1766221,0,1
3/19/2015,564.52,566.96,562.12,563.67,28.1835,1232969,0,1
3/20/2015,566.71,567.1,564.48,564.95,28.2475,2216038,0,1
3/23/2015,566,569.6399,563.06,565.37,28.2685,1511686,0,1
3/24/2015,568.54,581.88,568.09,577.54,28.877,3957844,0,1
3/25/2015,577.57,580.07,567,567,28.35,2653451,0,1
3/26/2015,564.65,567.19,558.31,563.64,28.182,2492141,0,1
3/27/2015,561.83,564.066,556.93,557.55,27.8775,1727629,0,1
3/30/2015,560.25,562.16,556.79,561.135,28.05675,1239350,0,1
3/31/2015,557.94,562.45,554.67,554.7,27.735,1746622,0,1
4/1/2015,554.83,558.5,546.03,549.49,27.4745,1945090,0,1
4/2/2015,547.41,548,540.44,541.31,27.0655,2388019,0,1
4/6/2015,538.84,545.54,535.7,543.95,27.1975,1685894,0,1
4/7/2015,544.99,550.16,543.585,544.86,27.243,1365916,0,1
4/8/2015,546,551.5,546,548.84,27.442,1419316,0,1
4/9/2015,549.21,549.37,541.951,548.02,27.401,1618299,0,1
4/10/2015,549.57,549.85,544.98,548.54,27.427,1305219,0,1
4/13/2015,547.05,553.27,546.3,548.64,27.432,1466277,0,1
4/14/2015,546.57,546.57,535.74,539.78,26.989,2360329,0,1
4/15/2015,537.96,543.19,532.37,541.04,27.052,2348087,0,1
4/16/2015,538.35,545.229,538.1,543.52,27.176,1586088,0,1
4/17/2015,537.31,539.8,529,532.74,26.637,2461698,0,1
4/20/2015,533.75,545.8,533.35,544.53,27.2265,1926064,0,1
4/21/2015,546.31,547.7745,542.21,542.925,27.14625,1456387,0,1
4/22/2015,543.06,551,541.32,549.18,27.459,1590320,0,1
4/23/2015,550.41,561.17,550.08,557.46,27.873,3909155,0,1
4/24/2015,580.05,584.7,568.35,573.66,28.683,4608403,0,1
4/27/2015,572.77,575.52,562.3,566.12,28.306,2403105,0,1
4/28/2015,564.32,567.83,560.96,564.37,28.2185,1859787,0,1
4/29/2015,560.51,565.84,559,561.39,28.0695,1681064,0,1
4/30/2015,558.56,561.11,546.72,548.77,27.4385,2362024,0,1
5/1/2015,550.51,551.22,543.85,551.16,27.558,1828566,0,1
5/4/2015,550.99,556.69,547.39,552.84,27.642,1762952,0,1
5/5/2015,550.16,552.61,542.37,543.045,27.15225,1426417,0,1
5/6/2015,542.64,543.93,532.235,535.08,26.754,1951728,0,1
5/7/2015,535.9,545.2,533.45,542.04,27.102,1592220,0,1
5/8/2015,548.87,552.8,548.03,548.95,27.4475,1411264,0,1
5/11/2015,548.49,553.3699,545.6,545.78,27.289,1092923,0,1
5/12/2015,542.81,542.961,535,538.73,26.9365,1764123,0,1
5/13/2015,540.47,543.84,538.98,539.49,26.9745,1211920,0,1
5/14/2015,543.97,549.69,542.5,549.2,27.46,1586833,0,1
5/15/2015,550.39,550.6,542.5,546.49,27.3245,1671977,0,1
5/18/2015,543.82,548.34,542.25,546.67,27.3335,1335256,0,1
5/19/2015,548,553.4,547.12,549.28,27.464,2356274,0,1
5/20/2015,550.92,556.065,545.1,552.51,27.6255,1541962,0,1
5/21/2015,550.2,557.61,549.301,556.81,27.8405,1708512,0,1
5/22/2015,554.46,558.24,553.62,554.52,27.726,1213288,0,1
5/26/2015,552.58,553.3305,542.97,547.19,27.3595,1873709,0,1
5/27/2015,548.68,555.29,546.5813,554.25,27.7125,1742237,0,1
5/28/2015,553.79,555.76,550.8,554.18,27.709,1177318,0,1
5/29/2015,553.2,553.94,545.04,545.32,27.266,2172282,0,1
6/1/2015,548.73,550.57,543.58,549.21,27.4605,1660500,0,1
6/2/2015,547.43,558.79,546.55,553.95,27.6975,1592828,0,1
6/3/2015,555.1,557.99,552.15,555.29,27.7645,1335479,0,1
6/4/2015,552.18,555.96,549.12,551.69,27.5845,1343317,0,1
6/5/2015,552,553.33,547.384,549.53,27.4765,1219841,0,1
6/8/2015,549.61,549.87,542.95,543.48,27.174,1366816,0,1
6/9/2015,543.42,544.84,538.8506,542.16,27.108,1500846,0,1
6/10/2015,545.7,554.78,545.11,552.6,27.63,1515805,0,1
6/11/2015,554.49,554.83,549.17,550.04,27.502,1293560,0,1
6/12/2015,547.15,548.85,545.63,547.47,27.3735,1273383,0,1
6/15/2015,542.73,544.05,539.21,543,27.15,1357481,0,1
6/16/2015,544.48,546.69,541.5724,544.87,27.2435,1626349,0,1
6/17/2015,545.42,548.36,541.81,546.6,27.33,1222049,0,1
6/18/2015,548,557.25,548,556.18,27.809,2059603,0,1
6/19/2015,556.52,557.91,552.258,557.52,27.876,2964489,0,1
6/22/2015,559.41,565.61,558.91,559.68,27.984,1737569,0,1
6/23/2015,559.79,564.9,557.15,563.39,28.1695,1569808,0,1
6/24/2015,562.48,562.64,556.81,558.57,27.9285,1446156,0,1
6/25/2015,560.3,563.14,557.455,557.95,27.8975,1335270,0,1
6/26/2015,559.71,560,551.85,553.06,27.653,2183753,0,1
6/29/2015,546.75,550.9,540.24,541.25,27.0625,1887816,0,1
6/30/2015,545.09,545.9,539.54,540.04,27.002,1725464,0,1
7/1/2015,543.66,545.81,539.76,543.3,27.165,1537973,0,1
7/2/2015,544.74,548,543.57,547.34,27.367,1406213,0,1
7/6/2015,542.25,548.58,542.095,545.62,27.281,1280687,0,1
7/7/2015,547.43,551,539.85,550.03,27.5015,1679759,0,1
7/8/2015,545.6,548.28,541.2,541.7,27.085,1383065,0,1
7/9/2015,548.65,548.88,544.62,544.65,27.2325,1488324,0,1
7/10/2015,553.71,559.29,552,556.11,27.8055,2171750,0,1
7/13/2015,559.51,572.85,558.7,571.73,28.5865,2089641,0,1
7/14/2015,574.5,589.7087,574.17,584.18,29.209,3741583,0,1
7/15/2015,583.74,588.69,580.21,583.96,29.198,2073330,0,1
7/16/2015,589.5,604.5,587.92,601.78,30.089,5632054,0,1
7/17/2015,680,703,678,699.62,34.981,12858136,0,1
7/20/2015,688.98,697.8,681.77,692.84,34.642,5121752,0,1
7/21/2015,684.88,705.6,684.15,695.35,34.7675,3780230,0,1
7/22/2015,694.02,713.33,691.62,695.1,34.755,4154987,0,1
7/23/2015,691.85,696.07,671.59,674.73,33.7365,3811598,0,1
7/24/2015,676.77,677.79,653.18,654.77,32.7385,4131137,0,1
7/27/2015,651.57,667.07,651.55,658.27,32.9135,2919110,0,1
7/28/2015,661.76,664.1,653.41,659.66,32.983,1718193,0,1
7/29/2015,662.26,663.33,652.84,661.43,33.0715,1837805,0,1
7/30/2015,657.44,668.05,651.69,664.56,33.228,1980345,0,1
7/31/2015,664.7,664.9999,657.2,657.5,32.875,1746094,0,1
8/3/2015,657.66,666.67,657.66,664.72,33.236,1567407,0,1
8/4/2015,664.34,668,660.51,661.28,33.064,1309410,0,1
8/5/2015,665.75,679.91,665.5827,673.29,33.6645,1812589,0,1
8/6/2015,673.99,674.75,660.73,670.15,33.5075,2032984,0,1
8/7/2015,667.78,668.795,658.87,664.39,33.2195,1377152,0,1
8/10/2015,667.09,671.62,660.23,663.14,33.157,1722915,0,1
8/11/2015,699.58,704,684.32,690.3,34.515,5494011,0,1
8/12/2015,694.49,696,680.51,691.47,34.5735,2932328,0,1
8/13/2015,689.2,694.03,682.18,686.51,34.3255,1817748,0,1
8/14/2015,684.04,692.26,682.9,689.37,34.4685,1379855,0,1
8/17/2015,688.04,694.74,683.06,694.11,34.7055,1233951,0,1
8/18/2015,691.07,695.7568,685.32,688.73,34.4365,1385544,0,1
8/19/2015,690.11,700.2,686.8,694.04,34.702,2509697,0,1
8/20/2015,689.1,696.16,675.2801,679.48,33.974,2889877,0,1
8/21/2015,671.04,672.89,643.104,644.03,32.2015,4593970,0,1
8/24/2015,600.6,644.33,593.09,618.11,30.9055,6489430,0,1
8/25/2015,646.4675,647,611.67,612.47,30.6235,3571469,0,1
8/26/2015,643.1,662.48,630.37,659.74,32.987,4386985,0,1
8/27/2015,672,673.9799,651.1,667.96,33.398,2948736,0,1
8/28/2015,665.11,667,653.75,659.69,32.9845,1941833,0,1
8/31/2015,656.26,664.41,646.35,647.82,32.391,1946844,0,1
9/1/2015,633.66,644.44,625.06,629.56,31.478,2572884,0,1
9/2/2015,638.64,645.057,630.64,644.91,32.2455,1881489,0,1
9/3/2015,647.93,651.25,633.8073,637.05,31.8525,1728562,0,1
9/4/2015,629.7,634.5,626.5,628.96,31.448,2024990,0,1
9/8/2015,641,645.04,632.9,643.88,32.194,1954648,0,1
9/9/2015,651.88,657.36,640.9,643.41,32.1705,2048908,0,1
9/10/2015,643.9,654.9,641.7,651.08,32.554,1392481,0,1
9/11/2015,650.21,655.31,647.41,655.3,32.765,1744615,0,1
9/14/2015,655.63,655.92,649.501,652.47,32.6235,1497627,0,1
9/15/2015,656.71,668.85,653.34,665.07,33.2535,1777320,0,1
9/16/2015,665.55,668.0699,662.2,665.52,33.276,1312598,0,1
9/17/2015,667.49,681.99,665,671.67,33.5835,2387605,0,1
9/18/2015,665.06,669.84,660.03,660.92,33.046,3627210,0,1
9/21/2015,665.51,669,658,666.98,33.349,1954667,0,1
9/22/2015,657.47,658.82,645.03,653.2,32.66,2718081,0,1
9/23/2015,652.9,660.28,650.7301,653.29,32.6645,1457995,0,1
9/24/2015,648.97,656.7699,642.165,654.91,32.7455,1934639,0,1
9/25/2015,658.58,658.58,639.655,640.15,32.0075,2423992,0,1
9/28/2015,639.05,642.85,617.84,624.25,31.2125,2361393,0,1
9/29/2015,625.5,634.68,618.03,622.61,31.1305,2106466,0,1
9/30/2015,631.83,639.31,629.15,637.2,31.86,2549938,0,1
10/1/2015,637.94,643.84,631.115,642,32.1,2125315,0,1
10/2/2015,638.01,658.2555,633.5,656.99,32.8495,2439435,0,1
10/5/2015,661.6,673.0275,655.87,671.68,33.584,1898012,0,1
10/6/2015,669.35,678.8,663.0823,671.64,33.582,2157409,0,1
10/7/2015,677.4,678.74,658.11,670,33.5,2217672,0,1
10/8/2015,669.45,671.89,654.49,667,33.35,1965397,0,1
10/9/2015,667.49,674.085,662.36,671.24,33.562,1606178,0,1
10/12/2015,669.19,677.98,667.24,676.43,33.8215,1334225,0,1
10/13/2015,674.26,688.46,673.108,683.17,34.1585,2122338,0,1
10/14/2015,683.73,690.04,678.9,680.41,34.0205,1564582,0,1
10/15/2015,685.25,694.16,684.39,693.02,34.651,2357829,0,1
10/16/2015,695.4,696.22,689.1,695.32,34.766,1815759,0,1
10/19/2015,694,700.2397,692.21,699.95,34.9975,1508585,0,1
10/20/2015,697.89,698,673.68,680,34,2621719,0,1
10/21/2015,683.21,684.9,670.7,671.8,33.59,1608436,0,1
10/22/2015,675.44,688.0499,671.7,681.14,34.057,4431595,0,1
10/23/2015,750.06,752.5,717.94,719.33,35.9665,6336319,0,1
10/26/2015,720.02,734.95,720.02,731.12,36.556,2438847,0,1
10/27/2015,726.57,735.9642,724.135,732.82,36.641,1938916,0,1
10/28/2015,733,737.37,727.27,736.92,36.846,1980154,0,1
10/29/2015,736.63,746.79,735.16,744.85,37.2425,1825957,0,1
10/30/2015,745.56,746.31,736.53,737.39,36.8695,1999161,0,1
11/2/2015,737.88,748.18,731.45,747.74,37.387,1995708,0,1
11/3/2015,745.43,751.698,741.16,748.82,37.441,1815300,0,1
11/4/2015,749.9,759.9,749.2,755.31,37.7655,2091999,0,1
11/5/2015,758.81,766.35,757.47,760.67,38.0335,2274314,0,1
11/6/2015,759.39,763.022,755.03,761.6,38.08,1677199,0,1
11/9/2015,758.52,763.3,749.11,754.77,37.7385,1776861,0,1
11/10/2015,753.48,760.6,748.41,758.26,37.913,1489929,0,1
11/11/2015,762.38,769.08,759.75,765.25,38.2625,2095922,0,1
11/12/2015,760.18,765.799,755.86,756.53,37.8265,1772555,0,1
11/13/2015,754.04,755.33,739.47,740.07,37.0035,2409363,0,1
11/16/2015,740.21,751.71,734.33,750.42,37.521,2535198,0,1
11/17/2015,752.47,754.95,744.05,745.98,37.299,1939934,0,1
11/18/2015,749.57,761.1,747.39,760.01,38.0005,1813336,0,1
11/19/2015,759.78,763.23,757.23,759.94,37.997,1403913,0,1
11/20/2015,769.3,779.318,764.1,777,38.85,2773944,0,1
11/23/2015,777.47,782.9,773.51,776.7,38.835,1732400,0,1
11/24/2015,772.96,775.99,758.11,769.63,38.4815,2394010,0,1
11/25/2015,771.69,773,766.53,769.26,38.463,1180643,0,1
11/27/2015,769.16,774,767.0001,771.97,38.5985,722320,0,1
11/30/2015,771.87,775.03,761.12,762.85,38.1425,1679349,0,1
12/1/2015,766.94,785,765.95,783.79,39.1895,2019864,0,1
12/2/2015,785.25,793.0475,776.43,777.85,38.8925,2343841,0,1
12/3/2015,780.56,784.48,762.45,768.2,38.41,2097494,0,1
12/4/2015,769.71,782.42,765.51,779.21,38.9605,2489998,0,1
12/7/2015,780.06,781,766.72,772.99,38.6495,1831287,0,1
12/8/2015,764.5,778.65,762.52,775.14,38.757,1554121,0,1
12/9/2015,771.1,776.0926,752.0066,762.55,38.1275,2327471,0,1
12/10/2015,763.59,766.0655,755,760.04,38.002,1622940,0,1
12/11/2015,749,757.44,748.65,750.42,37.521,2159164,0,1
12/14/2015,751.26,764.15,736.26,762.54,38.127,2708520,0,1
12/15/2015,767.79,774.75,758,760.09,38.0045,2469319,0,1
12/16/2015,766.57,781.5,757.045,776.59,38.8295,2656010,0,1
12/17/2015,781.16,781.59,769.3,769.83,38.4915,1825538,0,1
12/18/2015,767.23,774.14,756.59,756.85,37.8425,3389702,0,1
12/21/2015,763.05,766.35,754.15,760.8,38.04,1742368,0,1
12/22/2015,764.27,770.34,761.2,767.13,38.3565,1816935,0,1
12/23/2015,770.69,771.9,757.65,768.51,38.4255,1529742,0,1
12/24/2015,768.52,769.2,764.39,765.84,38.292,521141,0,1
12/28/2015,770,782.815,767.73,782.24,39.112,1557755,0,1
12/29/2015,786.99,798.69,786.202,793.96,39.698,1921480,0,1
12/30/2015,793.96,796.455,787.2,790.3,39.515,1428280,0,1
12/31/2015,787.82,788.33,777.32,778.01,38.9005,1637561,0,1
1/4/2016,762.2,762.2,747.54,759.44,37.972,3369068,0,1
1/5/2016,764.1,769.2,755.65,761.53,38.0765,2260795,0,1
1/6/2016,750.37,765.73,748,759.33,37.9665,2410301,0,1
1/7/2016,746.49,755.31,735.28,741,37.05,3156563,0,1
1/8/2016,747.8,750.12,728.9201,730.91,36.5455,2375348,0,1
1/11/2016,731.95,735.08,719.56,733.07,36.6535,2544806,0,1
1/12/2016,740.75,748.34,736.43,745.34,37.267,2340753,0,1
1/13/2016,749.34,753,716.78,719.57,35.9785,2586395,0,1
1/14/2016,724.44,739.89,705,731.39,36.5695,2777868,0,1
1/15/2016,709.99,724.158,701.51,710.49,35.5245,3833751,0,1
1/19/2016,720.15,725.35,709.85,719.08,35.954,2436220,0,1
1/20/2016,705.9,726.95,687.78,718.56,35.928,4122010,0,1
1/21/2016,720.17,737.67,711.11,726.67,36.3335,2596916,0,1
1/22/2016,742,748.56,740.5,745.46,37.273,2357315,0,1
1/25/2016,743.84,752.46,732.501,733.62,36.681,2267031,0,1
1/26/2016,735.21,739.46,726.97,733.79,36.6895,1547049,0,1
1/27/2016,735.89,735.89,713.45,717.58,35.879,2121434,0,1
1/28/2016,738.19,751.16,730.6,748.3,37.415,3105222,0,1
1/29/2016,748.96,765.105,744.2,761.35,38.0675,3790395,0,1
2/1/2016,771.26,777.59,761.38,770.77,38.5385,5576089,0,1
2/2/2016,800.5,810.35,780.6,780.91,39.0455,6792331,0,1
2/3/2016,786.28,791.43,736.26,749.38,37.469,6555731,0,1
2/4/2016,744.59,745.24,722.6001,730.03,36.5015,5246123,0,1
2/5/2016,725.5,726.72,700.14,703.76,35.188,5477821,0,1
2/8/2016,687.68,704.52,682.01,704.16,35.208,4470514,0,1
2/9/2016,692.95,720.96,688.5,701.02,35.051,4214950,0,1
2/10/2016,711.79,723.22,705.39,706.85,35.3425,3015733,0,1
2/11/2016,696.34,712.315,691.19,706.36,35.318,3250206,0,1
2/12/2016,712.21,716,701.58,706.89,35.3445,2326889,0,1
2/16/2016,718.65,722.8789,710.18,717.64,35.882,2172213,0,1
2/17/2016,727,733.76,716.61,731.97,36.5985,2457715,0,1
2/18/2016,733.96,736,715.55,717.51,35.8755,2363846,0,1
2/19/2016,715.9,724.03,713.12,722.11,36.1055,1745940,0,1
2/22/2016,729.51,734.845,723.45,729.05,36.4525,1875824,0,1
2/23/2016,726.1,730.9,715.67,717.29,35.8645,2066566,0,1
2/24/2016,710.61,721.22,702.02,720.9,36.045,1854612,0,1
2/25/2016,722.93,729.51,713.23,729.12,36.456,1807258,0,1
2/26/2016,733.6,736.16,721.9392,724.86,36.243,2123690,0,1
2/29/2016,721,730.6,716.84,717.22,35.861,2253426,0,1
3/1/2016,721.3,742.33,718.64,742.17,37.1085,3005553,0,1
3/2/2016,742.87,743.121,733.25,739.48,36.974,1814643,0,1
3/3/2016,739.48,741,729.63,731.59,36.5795,2026700,0,1
3/4/2016,734.8,735,725.62,730.22,36.511,2425750,0,1
3/7/2016,725.15,727.21,705.14,712.8,35.64,3088278,0,1
3/8/2016,708.39,722.25,704,713.53,35.6765,2521688,0,1
3/9/2016,715.165,726.24,712.66,725.41,36.2705,1977169,0,1
3/10/2016,727.79,736.54,723.29,732.17,36.6085,2230811,0,1
3/11/2016,739.95,744.9,736.7,744.87,37.2435,1768995,0,1
3/14/2016,744.97,754.26,743.6625,750.24,37.512,1641189,0,1
3/15/2016,746.02,753.01,742.84,750.57,37.5285,1491578,0,1
3/16/2016,749.05,759,746.5,757.36,37.868,1465285,0,1
3/17/2016,757.65,765.34,757.36,758.48,37.924,2228244,0,1
3/18/2016,761.63,762.14,751.82,755.41,37.7705,2811518,0,1
3/21/2016,753.91,763.34,751.27,762.16,38.108,1438658,0,1
3/22/2016,758.44,765,757.875,760.05,38.0025,1104784,0,1
3/23/2016,763.35,765.39,756.03,757.56,37.878,1233854,0,1
3/24/2016,751.2,757.555,750.5,754.84,37.742,1555844,0,1
3/28/2016,756.17,758.3,752.04,753.28,37.664,1083823,0,1
3/29/2016,753.68,767.18,748.29,765.89,38.2945,2003061,0,1
3/30/2016,768.21,777.31,767.58,768.34,38.417,2019755,0,1
3/31/2016,768.34,769.0842,758.25,762.9,38.145,1627669,0,1
4/1/2016,757.16,770.04,755.2,769.67,38.4835,1583698,0,1
4/4/2016,769.51,772.44,761.785,765.12,38.256,1346424,0,1
4/5/2016,758.13,762.87,755.6,758.57,37.9285,1223905,0,1
4/6/2016,757.84,768.42,756.3,768.07,38.4035,1265577,0,1
4/7/2016,765.32,769.36,757.5,760.12,38.006,1274852,0,1
4/8/2016,765.87,767.13,755.77,759.47,37.9735,1171867,0,1
4/11/2016,765.45,767.22,757.34,757.54,37.877,1588692,0,1
4/12/2016,758.43,764.92,751.565,764.32,38.216,1369358,0,1
4/13/2016,770.31,775.75,764.5908,771.91,38.5955,1771308,0,1
4/14/2016,775.36,779.61,773.22,775.39,38.7695,1349610,0,1
4/15/2016,775.5,780.93,774.9301,780,39,1585584,0,1
4/18/2016,780.19,788.55,777.61,787.68,39.384,1677015,0,1
4/19/2016,790.5,790.95,770.27,776.25,38.8125,2197615,0,1
4/20/2016,779.16,779.66,771.27,774.92,38.746,1713088,0,1
4/21/2016,777.31,781.6799,771.55,780,39,3881420,0,1
4/22/2016,743.91,753.92,730.37,737.77,36.8885,7039948,0,1
4/25/2016,735.35,744.88,735.1,742.21,37.1105,2472061,0,1
4/26/2016,744.42,745.59,720.32,725.37,36.2685,2793210,0,1
4/27/2016,725.32,727.15,709.08,721.46,36.073,3313137,0,1
4/28/2016,723.29,729.26,703.2,705.06,35.253,3129502,0,1
4/29/2016,704.12,712.11,703.78,707.88,35.394,2913898,0,1
5/2/2016,711.92,715.41,706.36,714.41,35.7205,1673820,0,1
5/3/2016,712.5,713.37,707.33,708.44,35.422,1931040,0,1
5/4/2016,706.77,715.05,704.05,711.37,35.5685,1708609,0,1
5/5/2016,715,717.55,709.4501,714.71,35.7355,1483357,0,1
5/6/2016,712.2,725.99,711.95,725.18,36.259,1997628,0,1
5/9/2016,726.7,734.29,723.5,729.13,36.4565,1903689,0,1
5/10/2016,734.96,740,731.61,739.38,36.969,1631714,0,1
5/11/2016,740.52,740.8,727.9025,730.55,36.5275,1491746,0,1
5/12/2016,732,735.37,724.27,728.07,36.4035,1354717,0,1
5/13/2016,726.62,731.29,723.51,724.83,36.2415,1262161,0,1
5/16/2016,724.32,732.68,720,730.3,36.515,1126862,0,1
5/17/2016,731.06,735.85,718,720.19,36.0095,1670176,0,1
5/18/2016,718.5,725.57,715.02,721.78,36.089,1626800,0,1
5/19/2016,718.3,720.5,710.305,715.31,35.7655,1529910,0,1
5/20/2016,716.46,727.7,715.01,721.71,36.0855,1739895,0,1
5/23/2016,719.98,723.4999,716.94,717.25,35.8625,1240826,0,1
5/24/2016,719.85,734.2,719.645,733.03,36.6515,1894161,0,1
5/25/2016,735,739.89,732.6,738.1,36.905,1616624,0,1
5/26/2016,736,741.1,733,736.93,36.8465,1360119,0,1
5/27/2016,737.51,747.91,737.01,747.6,37.38,1740130,0,1
5/31/2016,748.76,753.48,745.57,748.85,37.4425,2124248,0,1
6/1/2016,748.47,751.37,744.34,748.46,37.423,1039847,0,1
6/2/2016,746.1,747.3,737,744.27,37.2135,1695824,0,1
6/3/2016,741.49,741.49,733.91,735.86,36.793,1230376,0,1
6/6/2016,738.5,738.5,728.29,730.06,36.503,1499648,0,1
6/7/2016,733.27,736.71,730.8,731.09,36.5545,1215741,0,1
6/8/2016,739.5,743.81,735.765,742.93,37.1465,1615727,0,1
6/9/2016,737.07,743.93,736.5,742.52,37.126,958963,0,1
6/10/2016,735.95,739.64,730.51,733.19,36.6595,1452456,0,1
6/13/2016,729.82,739,729.82,731.88,36.594,1167736,0,1
6/14/2016,729.31,736,726.5,733.25,36.6625,1329176,0,1
6/15/2016,734.92,737.15,731.31,732.19,36.6095,1161701,0,1
6/16/2016,727.96,730.39,715.54,724.25,36.2125,2250083,0,1
6/17/2016,721.39,721.39,701.12,704.25,35.2125,4113085,0,1
6/20/2016,710.31,715.87,705.41,706.13,35.3065,2282725,0,1
6/21/2016,710.05,715.38,704.66,708.88,35.444,1515918,0,1
6/22/2016,714.05,714.21,705.88,710.47,35.5235,1452884,0,1
6/23/2016,710.55,714.88,700.25,714.87,35.7435,2125028,0,1
6/24/2016,690.17,705,684.91,685.2,34.26,4771780,0,1
6/27/2016,682.49,683.325,672.66,681.14,34.057,2919486,0,1
6/28/2016,691.37,692.7399,684.85,691.26,34.563,1912280,0,1
6/29/2016,694.26,699.5,692.6834,695.19,34.7595,2156218,0,1
6/30/2016,697.65,703.77,694.9015,703.53,35.1765,2112513,0,1
7/1/2016,705.1,712.53,703.73,710.25,35.5125,1549160,0,1
7/5/2016,705.01,708.12,699.13,704.89,35.2445,1422028,0,1
7/6/2016,699.84,713,699,708.97,35.4485,1445126,0,1
7/7/2016,710.11,710.17,700.67,707.26,35.363,1058698,0,1
7/8/2016,710.56,717.9,708.11,717.78,35.889,1497323,0,1
7/11/2016,719.42,728.9289,718.865,727.2,36.36,1441113,0,1
7/12/2016,731.92,735.6,727.5,732.51,36.6255,1328680,0,1
7/13/2016,735.52,735.52,729.02,729.48,36.474,1021827,0,1
7/14/2016,733.94,736.14,730.59,735.8,36.79,1070351,0,1
7/15/2016,741,741,734.64,735.63,36.7815,1617087,0,1
7/18/2016,737.91,755.1369,736.51,753.2,37.66,1934900,0,1
7/19/2016,749.87,756.59,748.489,753.41,37.6705,1521795,0,1
7/20/2016,754.05,760.64,754.05,757.08,37.854,1125117,0,1
7/21/2016,757,758.15,751.52,754.41,37.7205,953053,0,1
7/22/2016,757.32,759.45,752.655,759.28,37.964,1046024,0,1
7/25/2016,757.68,759.8249,754.07,757.52,37.876,1073310,0,1
7/26/2016,757.52,759.26,752.7503,757.65,37.8825,1189573,0,1
7/27/2016,758.97,764.45,755.93,761.97,38.0985,1608589,0,1
